"George Mason University Department of Police & Public Safety DAILY CRIME AND FIRE LOG January 2017",,,,,,
"Tuesday, January 31, 2017",,,,,,
Report Date,,,,Location,Case Number / Nature of Case / Brief Description / Officer Unit ID,Status
"",Time,Date,Time,,,
"",,,,Rappahannock,2017-005539 / Hit and Run / Simple Assault. Complainant (GMU) reported being,
4/26/2017,1:38 PM,4/26/2017,11:14 AM,,,Closed
"",,,,Parking Deck,hit in the arm by a vehicle. (49/Broughton),
"Tuesday, April 25, 2017",,,,,,
Report Date,"ReportTime","IncidentDate","IncidentTime",Location,Case Number / Nature of Case / Brief Description / Officer Unit ID,Status
4/25/2017,10:14 PM,4/25/2017,10:14 PM,"Chesapeake RiverWay","2017-005512 / Drug/Narcotic Violations / Drug Equipment Violations. Threesubjects (GMU) were referred to Office of Student Conduct (OSC) for possessingillegal drugs and drug equipment. (56/Hagenow)","Referred toOSC"
4/25/2017,12:21 AM,4/25/2017,12:21 AM,"Roberts Rd /Braddock Rd","2017-005468 / Driving Under the Influence. Subject (Non-GMU) was arrested andtransported to Fairfax County Adult Detention Center for driving a vehicle whileunder the influence of alcohol. (41/Alfaro)","Cleared byArrest"
"Monday, April 24, 2017",,,,,,
Report Date,"ReportTime","IncidentDate","IncidentTime",Location,Case Number / Nature of Case / Brief Description / Officer Unit ID,Status
No incidents to report.,,,,,,
"Sunday, April 23, 2017",,,,,,
Report Date,"ReportTime","IncidentDate","IncidentTime",Location,Case Number / Nature of Case / Brief Description / Officer Unit ID,Status
4/23/2017,1:37 AM,4/23/2017,1:37 AM,Sandbridge Hall,"2017-005380 / Simple Assault. Two subjects (GMU) were referred to Office ofStudent Conduct (OSC) for engaging in a physical altercation. (58/Crice)","Referred toOSC"
4/23/2017,12:48 AM,4/23/2017,12:48 AM,Lot K,"2017-005376 / Drug/Narcotic Violations. Two subjects (GMU) were issuedreleasable summonses for possessing illegal drugs. (10/Ganley)","Cleared bySummons"
"Saturday, April 22, 2017",,,,,,
Report Date,"ReportTime","IncidentDate","IncidentTime",Location,Case Number / Nature of Case / Brief Description / Officer Unit ID,Status
4/22/2017,11:49 PM,4/22/2017,11:49 PM,"Johnson Center -Dewberry Hall","2017-005371 /  Liquor Law Violations / Drunkenness. Subject (GMU) was arrestedand transported to Fairfax County Adult Detention Center for being highlyintoxicated in public and referred to Office of Student Conduct (OSC) forpossessing alcohol while under age 21. (10/Ganley)","Cleared byArrest /Referred toOSC"
4/22/2017,10:39 PM,4/22/2017,10:39 PM,Patriot Circle,"2017-005369 / Drug/Narcotic Violations. Subject (GMU) was referred to Office ofStudent Conduct (OSC) for possessing illegal drugs. (58/Crice)","Referred toOSC"
4/22/2017,10:34 PM,4/22/2017,10:34 PM,Patriot Circle,"2017-005367 / Liquor Law Violations. Two subjects (GMU) were referred to Officeof Student Conduct (OSC) for possessing alcohol while under age 21  (14/Stampfel)","Referred toOSC"
"Friday, April 21, 2017",,,,,,
Report Date,"ReportTime","IncidentDate","IncidentTime",Location,Case Number / Nature of Case / Brief Description / Officer Unit ID,Status
4/21/2017,11:18 PM,4/21/2017,8:00 PM,Johnson Center,"2017-005316 / Simple Assault. Complainant (GMU) reported receiving unwantedtouching from a known subject (GMU). (47/Bietsch)","Referred toTitle IX"
4/21/2017,9:58 PM,4/20/2017,8:35 PM,Johnson Center,"2017-005314 / Theft from Building. Complainant (GMU) reported the theft of anunattended laptop from an unsecured area. (14/Stampfel)","InformationOnly"
"",,,,,2017-005298 / Stalking / Intimidation. Complainant (GMU) reported receiving,
"",,,Multiple,,,Referred to
4/21/2017,2:45 PM,4/18/2017,,Fairfax Campus,unwanted contact from a known subject (GMU) on multiple occasions.,
"",,,Times,,,Title IX
"",,,,,(10/Ganley),
"",,,,,2017-005273 / Unauthorized Use of a Vehicle / Drug/Narcotic Violations / Drug,
"",,,,,Equipment Violations / Reckless Driving. Subject (Non-GMU) was arrested and,Cleared by
"",,,,Braddock and Ox,,
4/21/2017,4:25 AM,4/21/2017,4:25 AM,,transported to Fairfax County Adult Detention Center for driving a vehicle without,Arrest / Verbal
"",,,,Rd,,
"",,,,,permission. A second subject (Non-GMU) was given a verbal warning for,Warning
"",,,,,possessing a small amount of illegal drugs and drug equipment. (41/Alfaro),
"",,,,,"Thursday, April 20, 2017",
"",Report,Incident,Incident,,,
Report Date,,,,Location,Case Number / Nature of Case / Brief Description / Officer Unit ID,Status
"",Time,Date,Time,,,
"",,,,,2017-005209 / Drug/Narcotic Violations. Subject (GMU) was issued a releasable,Cleared by
4/20/2017,12:05 PM,4/20/2017,12:05 PM,Lot K,,
"",,,,,summons for possessing illegal drugs. (10/Ganley),Summons
"",,,,,2017-005184 / Drug/Narcotic Violations / Drug Equipment Violations / Liquor,
"",,,,Outside of Carow,,Cleared by
4/20/2017,1:01 AM,4/20/2017,1:01 AM,,Law Violations. Two subjects (GMU) were issued releasable summonses for,
"",,,,Hall,,Summons
"",,,,,possessing illegal drugs and drug equipment. (32/O'Hare),
"",,,,,"Wednesday, April 19, 2017",
"",Report,Incident,Incident,,,
Report Date,,,,Location,Case Number / Nature of Case / Brief Description / Officer Unit ID,Status
"",Time,Date,Time,,,
"",,4/18/2017 -,7:00 PM -,Rappahannock,2017-005164 / Theft from Motor Vehicle. Complainant (GMU) reported the theft,
4/19/2017,7:30 PM,,,,,Inactive
"",,4/19/2017,7:30 PM,Parking Deck,of a laptop computer from an unsecured vehicle. (38/Rourke),
"",,,,,2017-005153 / Theft from Building. Complainant (GMU) reported the theft of a,Information
4/19/2017,4:35 PM,4/19/2017,4:15 PM,Exploratory Hall,,
"",,,,,test from a classroom. (42/Taylor),Only
"",,,,,"Tuesday, April 18, 2017",
"",Report,Incident,Incident,,,
Report Date,,,,Location,Case Number / Nature of Case / Brief Description / Officer Unit ID,Status
"",Time,Date,Time,,,
"",,,,,2017-005119 / Drug/Narcotic Violations / Drug Equipment Violations. Subject,
"",,,,Sandy Creek Way,,Cleared by
4/18/2017,11:37 PM,4/18/2017,11:37 PM,,(GMU) was issued a releasable summons for possessing illegal drugs and drug,
"",,,,and Patriot Circle,,Summons
"",,,,,equipment. (54/King),
"",,,,,2017-005104 / Sexual Assault / Rape / Dating Violence. Mason Police was,
"",,,,Fairfax Campus /,,
"",,Not,Not,,notified by another law enforcement agency that two complainants (GMU),Referred to
4/18/2017,4:39 PM,,,Student Housing,,
"",,Reported,Reported,,reported being sexually assaulted by two known subjects (GMU) on the Fairfax,Title IX
"",,,,Facility,,
"",,,,,Campus in separate incidents during 2016 or 2017. (4/Ross),
"",,,,,"Monday, April 17, 2017",
"",Report,Incident,Incident,,,
Report Date,,,,Location,Case Number / Nature of Case / Brief Description / Officer Unit ID,Status
"",Time,Date,Time,,,
4/17/2017,10:34 PM,4/17/2017,10:34 PM,Johnson Center,"2017-005063 / Possession of Fictitious ID. Subject (GMU) was issued a releasablesummons for possessing false identification cards. (47/Bietsch)","Cleared bySummons"
4/17/2017,5:55 PM,"4/14/2017 -4/16/2017","4:30 PM -9:30 PM","Outside of WilsonHall","2017-005053 / Larceny. Complainant (GMU) reported the theft of a bicyclechained to a fence. UPDATE: 5/17/2017 - Bike confiscated by Housing on4/14/2107 due to improper parking. No crime occurred. (47/Bietsch)",Unfounded
4/17/2017,3:35 PM,2017,"NotReported",Fairfax Campus,"2017-005051 / Sexual Assault / Fondling / Dating Violence. Complainant (GMU)reported unwanted sexual touching by a known subject (GMU). Case referred toCriminal Investigations Division. (16/Hensley)",Pending
4/17/2017,3:35 PM,4/16/2017,Unknown,"StudentTownhouses","2017-005050 / Hit and Run. Complainant (GMU) reported a hit and run of a fence.(16/Hensley)","InformationOnly"
"Sunday, April 16, 2017",,,,,,
Report Date,"ReportTime","IncidentDate","IncidentTime",Location,Case Number / Nature of Case / Brief Description / Officer Unit ID,Status
No incidents to report.,,,,,,
"Saturday, April 15, 2017",,,,,,
Report Date,"ReportTime","IncidentDate","IncidentTime",Location,Case Number / Nature of Case / Brief Description / Officer Unit ID,Status
4/15/2017,2:18 PM,"September2016","NotReported",Fairfax Campus,"2017-004957 / Simple Assault. Complainant (GMU) reported being grabbed by aknown subject (GMU). (42/Taylor)",Pending
4/15/2017,1:44 AM,4/15/2017,1:44 AM,"York River Roadand Patriot Circle","2017-004944 / Liquor Law Violations / Larceny. Two subjects (GMU) were issuedreleasable summonses for possessing alcohol while under age 21 and referred toOffice of Student Conduct (OSC) for possessing a stolen sign. (56/Hagenow)","Cleared bySummons /Referred toOSC"
"Friday, April 14, 2017",,,,,,
Report Date,"ReportTime","IncidentDate","IncidentTime",Location,Case Number / Nature of Case / Brief Description / Officer Unit ID,Status
4/14/2017,11:32 PM,"4/5/2017 -4/14/2017","MultipleTimes",Fairfax Campus,"2017-004936 / Stalking. Complainant (GMU) reported receiving unwanted contactfrom a known subject (GMU) on multiple occasions. (51/Huete)","Referred toTitle IX"
4/14/2017,11:02 PM,4/14/2017,"6:30 PM -11:02 PM",Johnson Center,"2017-004933 / Theft from Building. Complainant (GMU) reported the theft of anunattended wallet from an unsecured location. (32/O'Hare)",Inactive
"Thursday, April 13, 2017",,,,,,
Report Date,"ReportTime","IncidentDate","IncidentTime",Location,Case Number / Nature of Case / Brief Description / Officer Unit ID,Status
4/13/2017,11:30 PM,4/13/2017,11:30 PM,"Mason PondParking Deck","2017-004889 / Destruction/Damage/Vandalism of Property. Complainant (GMU)reported damage to a parking garage gate arm. (58/Crice)",Inactive
"",,,Multiple,,2017-004884 / Stalking. Complainant (GMU) reported receiving unwanted contact,Referred to
4/13/2017,10:03 PM,April 2017,,Fairfax Campus,,
"",,,Times,,from a known subject (Non-GMU) on multiple occasions. (47/Bietsch),Title IX
"",,,,,2017-004874 / Hit and Run. Complainant (GMU) reported a hit and run of a,
4/13/2017,4:25 PM,4/13/2017,4:25 PM,PV Lot,,Inactive
"",,,,,vehicle. (12/Guston),
"",,,,,2017-004856 / Drug/Narcotic Violations / Driving While Revoked. Subject (Non-,
"",,,,,,Cleared by
"",,,,,GMU) was arrested and transported to Fairfax County Adult Detention Center for,
"",,,,Outside of,,Arrest /
4/13/2017,10:23 AM,4/13/2017,10:23 AM,,possessing illegal drugs and driving with a revoked driver's license. A second,
"",,,,Parking Services,,Referred to
"",,,,,subject (GMU) was referred to Office of Student Conduct (OSC) for possessing,
"",,,,,,OSC
"",,,,,illegal drugs. (12/Guston),
"",,,,,"Wednesday, April 12, 2017",
"",Report,Incident,Incident,,,
Report Date,,,,Location,Case Number / Nature of Case / Brief Description / Officer Unit ID,Status
"",Time,Date,Time,,,
"",,,,,2017-004840 / Theft from Building. Complainant (GMU) reported the theft of an,
4/12/2017,10:15 PM,4/12/2017,8:02 PM,Ike's,,Inactive
"",,,,,unattended skateboard from an unsecured location. (47/Bietsch),
"",,,,,"Tuesday, April 11, 2017",
"",Report,Incident,Incident,,,
Report Date,,,,Location,Case Number / Nature of Case / Brief Description / Officer Unit ID,Status
"",Time,Date,Time,,,
"",,,,Bike Rack,,
"",,,7:15 PM -,Between,2017-004781 / Larceny. Complainant (GMU) reported the theft of an unsecured,
4/11/2017,9:30 PM,4/11/2017,,,,Inactive
"",,,9:05 PM,Engineering and,bicycle from a bike rack. (54/King),
"",,,,the Art/Design,,
"",,,,,2017-004778 / Drug Equipment Violations. Subject (Non-GMU) was given a verbal,
4/11/2017,8:50 PM,4/11/2017,8:50 PM,Ox / Braddock,,Closed
"",,,,,warning for possessing illegal drug equipment. (41/Alfaro),
"",,,,,2017-004766 / Hit and Run. Complainant (GMU) reported a hit and run of a,
4/11/2017,3:56 PM,4/11/2017,3:56 PM,Lot C,,Closed
"",,,,,vehicle. (24/Lee),
"",,,,,2017-004751 / Theft from Building. Complainant (GMU) reported the theft of,
"",,4/7/2017 -,9:18 AM -,Johnson Center,,
4/11/2017,9:18 AM,,,,multiple electronic devices from a locker. Referred to Criminal Investigations,Pending
"",,4/10/2017,12:00 AM,(rental locker),,
"",,,,,Division. (42/Taylor),
"",,,,,"Monday, April 10, 2017",
"",Report,Incident,Incident,,,
Report Date,,,,Location,Case Number / Nature of Case / Brief Description / Officer Unit ID,Status
"",Time,Date,Time,,,
"",,,10:15 AM -,,2017-004739 / Theft from Building. Complainant (GMU) reported the theft of an,
4/10/2017,11:10 PM,4/10/2017,,Johnson Center,,Pending
"",,,11:10 PM,,unattended camera from an unsecured location. (32/O'Hare).,
"",,,,,2017-004697 / Larceny. Complainant (GMU) reported the theft of a secured,
4/10/2017,11:42 AM,4/8/2017,Unknown,Liberty Square,,Pending
"",,,,,bicycle from a bike rack. (42/Taylor),
"",,,,EagleBank Area,2017-004682 / Drunkenness. Subject (Non-GMU) was arrested and transported to,
"",,,,,,Cleared by
4/10/2017,5:24 AM,4/10/2017,5:24 AM,Administration,Fairfax County Adult Detention Center for being highly intoxicated in public.,
"",,,,,,Arrest
"",,,,Offices,(58/Crice),
"",,,,,"Sunday, April 9, 2017",
"",Report,Incident,Incident,,,
Report Date,,,,Location,Case Number / Nature of Case / Brief Description / Officer Unit ID,Status
"",Time,Date,Time,,,
"",,,,Outside of,,
"",,4/8/2017 -,4:30 PM -,,2017-004670 / Larceny. Complainant (GMU) reported the theft of an unsecured,
4/9/2017,9:22 PM,,,Piedmont Hall,,Inactive
"",,4/9/2017,9:15 PM,,bicycle from a bike rack. (54/King),
"",,,,(Bike Rack),,
"",,,,,"Saturday, April 8, 2017",
"",Report,Incident,Incident,,,
Report Date,,,,Location,Case Number / Nature of Case / Brief Description / Officer Unit ID,Status
"",Time,Date,Time,,,
"",,"3/2/2017,","7:42 PM,",,2017-004626 / Conspiring to Trespass. Subject (GMU) was issued a releasable,
"",,"3/11/2017,","9:59 PM,",,summons for assisting a criminally trespassed Subject (Non-GMU) commit criminal,Cleared by
4/8/2017,2:50 PM,,,Eastern Shore,,
"",,"3/12/2017,","9:53 PM,",,"trespassing on multiple occasions. Case related to case #'s 2017-004622, 2017-",Summons
"",,4/7/2017,5:17 PM,,"004623, 2017-004624, and 2017-004596. (43/Blevins)",
"",,"3/2/2017,","7:42 PM,",,"2017-004622, 2017-004623, & 2017-004624 / Trespassing. Subject (Non-GMU)",
4/8/2017,2:01 PM,"3/11/2017,","9:59 PM,",Eastern Shore,was observed violating a criminal trespass warning on multiple occasions.,Pending
"",,3/12/2017,9:53 PM,,(43/Blevins),
"",,,,Outside of,,
"",,,,,2017-004617 / Larceny. Complainant (GMU) reported the theft of a secured,
4/8/2017,10:46 AM,4/6/2017,Unknown,Potomac Heights,,Pending
"",,,,,bicycle from a bike rack. (43/Blevins),
"",,,,(Bike Rack),,
"",,,,,"Friday, April 7, 2017",
"",Report,Incident,Incident,,,
Report Date,,,,Location,Case Number / Nature of Case / Brief Description / Officer Unit ID,Status
"",Time,Date,Time,,,
"",,,,,2017-004606 / Drug/Narcotic Violations / Drug Equipment Violations /  Liquor,
"",,,,,Law Violations. Subject (GMU) was referred to Office of Student Conduct (OSC) for,Cleared by
4/7/2017,10:42 PM,4/7/2017,10:42 PM,Kennedy Hall,,
"",,,,,"possessing illegal drugs, drug equipment, and alcohol while under age 21 and",Summons
"",,,,,issued a releasable summons for the same offense. (15/Daniels),
"",,,,Aquatic and,2017-004598 / Theft from Building. Complainant (GMU) reported the theft of an,
"",,,,Fitness Center,untended jacket from an unsecured location. On 4/10/2017 Complainant informed,
4/7/2017,6:45 PM,4/7/2017,6:30 PM,,,Unfounded
"",,,,(Men's Locker,Mason Police that another patron took the jacket by mistake and returned it. No,
"",,,,Room),crime occurred. (15/Daniels),
"",,,,,2017-004596 / Trespassing. Subject (Non-GMU) was arrested and transported to,
"",,,,,,Cleared by
4/7/2017,5:17 PM,4/7/2017,5:17 PM,Eastern Shore,Fairfax County Adult Detention Center for violating a criminal trespass warning.,
"",,,,,,Arrest
"",,,,,(23/Willis),
4/7/2017,5:03 PM,4/7/2017,5:03 PM,"Outside ofPotomac Heights(Bike Rack)","2017-004595 / Larceny. Complainant (GMU) reported the theft of a securedbicycle from a bike rack. (23/Willis)",Pending
4/7/2017,4:15 PM,4/7/2017,"3:15 PM -4:15 PM",Planetary Hall,"2017-004593 / Theft from Building. Complainant (GMU) reported the theft of anuntended cell phone from an unsecured location (43/Blevins)",Pending
"Thursday, April 6, 2017",,,,,,
Report Date,"ReportTime","IncidentDate","IncidentTime",Location,Case Number / Nature of Case / Brief Description / Officer Unit ID,Status
4/6/2017,10:21 PM,4/6/2017,10:21 PM,"Patriot Circle /Nottoway RiverLane","2017-004562 / Drug/Narcotic Violations / Drug Equipment Violations. Subject(GMU) was issued a releasable summons for possessing illegal drugs and drugequipment. (41/Alfaro)","Cleared bySummons"
